timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-14T17:45:50.529693,40,23,19,140,0,0,0,0,0,100,50,100,0,0,
2025-12-14T17:45:51.104577,50,39,25,144,0,50,32.3,0,0,100,50,100,0,0,
2025-12-14T17:45:51.667472,60,35,0,120,14,50,344.7,0,0,82,50,100,0,0,
2025-12-14T17:45:52.237477,70,38,61,177,0,50,1474.3,0,0,40,50,100,0,0,
2025-12-14T17:45:52.810389,80,31,7,132,0,50,51.4,0,0,46,50,100,1,0,
2025-12-14T17:45:53.377869,90,29,0,128,0,50,47.5,0,0,40,50,100,2,0,
2025-12-14T17:45:53.937484,100,31,11,135,0,50,48.1,0,0,43,50,100,2,0,Speed up compressions to 100-120 per minute
2025-12-14T17:45:54.508086,110,39,29,147,0,50,39.0,0,0,94,50,100,2,0,
2025-12-14T17:45:55.072702,120,30,0,126,0,50,74.5,0,0,55,50,100,2,0,
2025-12-14T17:45:55.644951,130,52,100,173,80,50,37.0,0,22,40,50,100,2,0,
2025-12-14T17:45:56.228117,140,29,0,109,0,50,58.0,0,20,40,50,100,2,0,
2025-12-14T17:45:56.803430,150,29,0,127,0,50,55.7,0,18,40,50,100,2,0,
2025-12-14T17:45:57.404158,160,29,0,118,0,50,54.1,0,17,43,50,100,2,0,
2025-12-14T17:45:57.984509,170,30,0,104,0,50,58.5,0,16,52,50,100,2,0,
2025-12-14T17:45:58.557810,180,25,0,99,0,50,114.8,0,22,52,9,50,3,0,
2025-12-14T17:45:59.129805,190,24,0,119,0,50,53.5,0,21,40,10,50,3,0,
2025-12-14T17:45:59.727031,200,25,0,127,0,50,47.0,0,28,49,13,50,4,0,Speed up compressions to 100-120 per minute
2025-12-14T17:46:00.305909,210,31,17,139,0,50,38.9,0,28,88,13,50,4,0,
